movement_id,movement_date,sku,warehouse_id,movement_type,quantity,reference_id,notes
MOV00000569,2026-04-01,SKU01143,WH001,receipt,188,PO_INIT_WH001,Initial stock-up
MOV00000570,2026-04-01,SKU01143,WH002,receipt,193,PO_INIT_WH002,Initial stock-up
MOV00000571,2026-04-01,SKU01143,WH003,receipt,106,PO_INIT_WH003,Initial stock-up
MOV00000572,2026-04-01,SKU01143,WH004,receipt,76,PO_INIT_WH004,Initial stock-up
MOV00000573,2026-04-01,SKU01144,WH001,receipt,68,PO_INIT_WH001,Initial stock-up
MOV00000574,2026-04-01,SKU01144,WH002,receipt,58,PO_INIT_WH002,Initial stock-up
MOV00000575,2026-04-01,SKU01144,WH003,receipt,69,PO_INIT_WH003,Initial stock-up
MOV00000576,2026-04-01,SKU01144,WH004,receipt,88,PO_INIT_WH004,Initial stock-up
MOV00000577,2026-04-01,SKU01145,WH001,receipt,76,PO_INIT_WH001,Initial stock-up
MOV00000578,2026-04-01,SKU01145,WH002,receipt,196,PO_INIT_WH002,Initial stock-up
MOV00000579,2026-04-01,SKU01145,WH003,receipt,89,PO_INIT_WH003,Initial stock-up
MOV00000580,2026-04-01,SKU01145,WH004,receipt,106,PO_INIT_WH004,Initial stock-up
MOV00000581,2026-04-01,SKU01146,WH001,receipt,194,PO_INIT_WH001,Initial stock-up
MOV00000582,2026-04-01,SKU01146,WH002,receipt,155,PO_INIT_WH002,Initial stock-up
MOV00000583,2026-04-01,SKU01146,WH003,receipt,189,PO_INIT_WH003,Initial stock-up
MOV00000584,2026-04-01,SKU01146,WH004,receipt,77,PO_INIT_WH004,Initial stock-up
MOV00000585,2026-04-01,SKU01147,WH001,receipt,116,PO_INIT_WH001,Initial stock-up
MOV00000586,2026-04-01,SKU01147,WH002,receipt,128,PO_INIT_WH002,Initial stock-up
MOV00000587,2026-04-01,SKU01147,WH003,receipt,160,PO_INIT_WH003,Initial stock-up
MOV00000588,2026-04-01,SKU01147,WH004,receipt,68,PO_INIT_WH004,Initial stock-up
MOV00000589,2026-04-01,SKU01148,WH001,receipt,176,PO_INIT_WH001,Initial stock-up
MOV00000590,2026-04-01,SKU01148,WH002,receipt,90,PO_INIT_WH002,Initial stock-up
MOV00000591,2026-04-01,SKU01148,WH003,receipt,182,PO_INIT_WH003,Initial stock-up
MOV00000592,2026-04-01,SKU01148,WH004,receipt,200,PO_INIT_WH004,Initial stock-up
MOV00000593,2026-04-01,SKU01149,WH001,receipt,101,PO_INIT_WH001,Initial stock-up
MOV00000594,2026-04-01,SKU01149,WH002,receipt,178,PO_INIT_WH002,Initial stock-up
MOV00000595,2026-04-01,SKU01149,WH003,receipt,198,PO_INIT_WH003,Initial stock-up
MOV00000596,2026-04-01,SKU01149,WH004,receipt,170,PO_INIT_WH004,Initial stock-up
MOV00000597,2026-04-01,SKU01150,WH001,receipt,182,PO_INIT_WH001,Initial stock-up
MOV00000598,2026-04-01,SKU01150,WH002,receipt,184,PO_INIT_WH002,Initial stock-up
MOV00000599,2026-04-01,SKU01150,WH003,receipt,88,PO_INIT_WH003,Initial stock-up
MOV00000600,2026-04-01,SKU01150,WH004,receipt,198,PO_INIT_WH004,Initial stock-up
MOV00000601,2026-04-01,SKU01151,WH001,receipt,171,PO_INIT_WH001,Initial stock-up
MOV00000602,2026-04-01,SKU01151,WH002,receipt,182,PO_INIT_WH002,Initial stock-up
MOV00000603,2026-04-01,SKU01151,WH003,receipt,71,PO_INIT_WH003,Initial stock-up
MOV00000604,2026-04-01,SKU01151,WH004,receipt,166,PO_INIT_WH004,Initial stock-up
MOV00000605,2026-04-01,SKU01152,WH001,receipt,59,PO_INIT_WH001,Initial stock-up
MOV00000606,2026-04-01,SKU01152,WH002,receipt,170,PO_INIT_WH002,Initial stock-up
MOV00000607,2026-04-01,SKU01152,WH003,receipt,68,PO_INIT_WH003,Initial stock-up
MOV00000608,2026-04-01,SKU01152,WH004,receipt,100,PO_INIT_WH004,Initial stock-up
MOV00000609,2026-04-01,SKU01153,WH001,receipt,137,PO_INIT_WH001,Initial stock-up
MOV00000610,2026-04-01,SKU01153,WH002,receipt,127,PO_INIT_WH002,Initial stock-up
MOV00000611,2026-04-01,SKU01153,WH003,receipt,169,PO_INIT_WH003,Initial stock-up
MOV00000612,2026-04-01,SKU01153,WH004,receipt,160,PO_INIT_WH004,Initial stock-up
MOV00000613,2026-04-01,SKU01154,WH001,receipt,117,PO_INIT_WH001,Initial stock-up
MOV00000614,2026-04-01,SKU01154,WH002,receipt,76,PO_INIT_WH002,Initial stock-up
MOV00000615,2026-04-01,SKU01154,WH003,receipt,151,PO_INIT_WH003,Initial stock-up
MOV00000616,2026-04-01,SKU01154,WH004,receipt,188,PO_INIT_WH004,Initial stock-up
MOV00000617,2026-04-01,SKU01155,WH001,receipt,182,PO_INIT_WH001,Initial stock-up
MOV00000618,2026-04-01,SKU01155,WH002,receipt,169,PO_INIT_WH002,Initial stock-up
MOV00000619,2026-04-01,SKU01155,WH003,receipt,111,PO_INIT_WH003,Initial stock-up
MOV00000620,2026-04-01,SKU01155,WH004,receipt,196,PO_INIT_WH004,Initial stock-up
MOV00000621,2026-04-01,SKU01156,WH001,receipt,186,PO_INIT_WH001,Initial stock-up
MOV00000622,2026-04-01,SKU01156,WH002,receipt,78,PO_INIT_WH002,Initial stock-up
MOV00000623,2026-04-01,SKU01156,WH003,receipt,93,PO_INIT_WH003,Initial stock-up
MOV00000624,2026-04-01,SKU01156,WH004,receipt,174,PO_INIT_WH004,Initial stock-up
MOV00000625,2026-04-01,SKU01157,WH001,receipt,62,PO_INIT_WH001,Initial stock-up
MOV00000626,2026-04-01,SKU01157,WH002,receipt,89,PO_INIT_WH002,Initial stock-up
MOV00000627,2026-04-01,SKU01157,WH003,receipt,85,PO_INIT_WH003,Initial stock-up
MOV00000628,2026-04-01,SKU01157,WH004,receipt,108,PO_INIT_WH004,Initial stock-up
MOV00000629,2026-04-01,SKU01158,WH001,receipt,92,PO_INIT_WH001,Initial stock-up
MOV00000630,2026-04-01,SKU01158,WH002,receipt,75,PO_INIT_WH002,Initial stock-up
MOV00000631,2026-04-01,SKU01158,WH003,receipt,163,PO_INIT_WH003,Initial stock-up
MOV00000632,2026-04-01,SKU01158,WH004,receipt,52,PO_INIT_WH004,Initial stock-up
MOV00000633,2026-04-01,SKU01159,WH001,receipt,194,PO_INIT_WH001,Initial stock-up
MOV00000634,2026-04-01,SKU01159,WH002,receipt,162,PO_INIT_WH002,Initial stock-up
MOV00000635,2026-04-01,SKU01159,WH003,receipt,150,PO_INIT_WH003,Initial stock-up
MOV00000636,2026-04-01,SKU01159,WH004,receipt,183,PO_INIT_WH004,Initial stock-up
MOV00000637,2026-04-01,SKU01160,WH001,receipt,77,PO_INIT_WH001,Initial stock-up
MOV00000638,2026-04-01,SKU01160,WH002,receipt,189,PO_INIT_WH002,Initial stock-up
MOV00000639,2026-04-01,SKU01160,WH003,receipt,195,PO_INIT_WH003,Initial stock-up
MOV00000640,2026-04-01,SKU01160,WH004,receipt,143,PO_INIT_WH004,Initial stock-up
MOV00000641,2026-04-01,SKU01161,WH001,receipt,141,PO_INIT_WH001,Initial stock-up
MOV00000642,2026-04-01,SKU01161,WH002,receipt,150,PO_INIT_WH002,Initial stock-up
MOV00000643,2026-04-01,SKU01161,WH003,receipt,192,PO_INIT_WH003,Initial stock-up
MOV00000644,2026-04-01,SKU01161,WH004,receipt,112,PO_INIT_WH004,Initial stock-up
MOV00000645,2026-04-01,SKU01162,WH001,receipt,156,PO_INIT_WH001,Initial stock-up
MOV00000646,2026-04-01,SKU01162,WH002,receipt,114,PO_INIT_WH002,Initial stock-up
MOV00000647,2026-04-01,SKU01162,WH003,receipt,165,PO_INIT_WH003,Initial stock-up
MOV00000648,2026-04-01,SKU01162,WH004,receipt,85,PO_INIT_WH004,Initial stock-up
MOV00000649,2026-04-01,SKU01163,WH001,receipt,66,PO_INIT_WH001,Initial stock-up
MOV00000650,2026-04-01,SKU01163,WH002,receipt,108,PO_INIT_WH002,Initial stock-up
MOV00000651,2026-04-01,SKU01163,WH003,receipt,182,PO_INIT_WH003,Initial stock-up
MOV00000652,2026-04-01,SKU01163,WH004,receipt,196,PO_INIT_WH004,Initial stock-up
MOV00000653,2026-04-01,SKU01164,WH001,receipt,167,PO_INIT_WH001,Initial stock-up
MOV00000654,2026-04-01,SKU01164,WH002,receipt,82,PO_INIT_WH002,Initial stock-up
MOV00000655,2026-04-01,SKU01164,WH003,receipt,180,PO_INIT_WH003,Initial stock-up
MOV00000656,2026-04-01,SKU01164,WH004,receipt,83,PO_INIT_WH004,Initial stock-up
MOV00000657,2026-04-01,SKU01165,WH001,receipt,177,PO_INIT_WH001,Initial stock-up
MOV00000658,2026-04-01,SKU01165,WH002,receipt,141,PO_INIT_WH002,Initial stock-up
MOV00000659,2026-04-01,SKU01165,WH003,receipt,154,PO_INIT_WH003,Initial stock-up
MOV00000660,2026-04-01,SKU01165,WH004,receipt,197,PO_INIT_WH004,Initial stock-up
MOV00000661,2026-04-01,SKU01166,WH001,receipt,88,PO_INIT_WH001,Initial stock-up
MOV00000662,2026-04-01,SKU01166,WH002,receipt,173,PO_INIT_WH002,Initial stock-up
MOV00000663,2026-04-01,SKU01166,WH003,receipt,196,PO_INIT_WH003,Initial stock-up
MOV00000664,2026-04-01,SKU01166,WH004,receipt,113,PO_INIT_WH004,Initial stock-up
MOV00000665,2026-04-01,SKU01167,WH001,receipt,182,PO_INIT_WH001,Initial stock-up
MOV00000666,2026-04-01,SKU01167,WH002,receipt,55,PO_INIT_WH002,Initial stock-up
MOV00000667,2026-04-01,SKU01167,WH003,receipt,194,PO_INIT_WH003,Initial stock-up
MOV00000668,2026-04-01,SKU01167,WH004,receipt,115,PO_INIT_WH004,Initial stock-up
MOV00000669,2026-04-01,SKU01168,WH001,receipt,126,PO_INIT_WH001,Initial stock-up
MOV00000670,2026-04-01,SKU01168,WH002,receipt,134,PO_INIT_WH002,Initial stock-up
MOV00000671,2026-04-01,SKU01168,WH003,receipt,147,PO_INIT_WH003,Initial stock-up
MOV00000672,2026-04-01,SKU01168,WH004,receipt,181,PO_INIT_WH004,Initial stock-up
MOV00000673,2026-04-01,SKU01169,WH001,receipt,124,PO_INIT_WH001,Initial stock-up
MOV00000674,2026-04-01,SKU01169,WH002,receipt,69,PO_INIT_WH002,Initial stock-up
MOV00000675,2026-04-01,SKU01169,WH003,receipt,163,PO_INIT_WH003,Initial stock-up
MOV00000676,2026-04-01,SKU01169,WH004,receipt,114,PO_INIT_WH004,Initial stock-up
MOV00000677,2026-04-01,SKU01170,WH001,receipt,172,PO_INIT_WH001,Initial stock-up
MOV00000678,2026-04-01,SKU01170,WH002,receipt,100,PO_INIT_WH002,Initial stock-up
MOV00000679,2026-04-01,SKU01170,WH003,receipt,167,PO_INIT_WH003,Initial stock-up
MOV00000680,2026-04-01,SKU01170,WH004,receipt,106,PO_INIT_WH004,Initial stock-up
MOV00000681,2026-04-01,SKU01171,WH001,receipt,62,PO_INIT_WH001,Initial stock-up
MOV00000682,2026-04-01,SKU01171,WH002,receipt,61,PO_INIT_WH002,Initial stock-up
MOV00000683,2026-04-01,SKU01171,WH003,receipt,106,PO_INIT_WH003,Initial stock-up
MOV00000684,2026-04-01,SKU01171,WH004,receipt,85,PO_INIT_WH004,Initial stock-up
MOV00000685,2026-04-01,SKU01172,WH001,receipt,198,PO_INIT_WH001,Initial stock-up
MOV00000686,2026-04-01,SKU01172,WH002,receipt,149,PO_INIT_WH002,Initial stock-up
MOV00000687,2026-04-01,SKU01172,WH003,receipt,126,PO_INIT_WH003,Initial stock-up
MOV00000688,2026-04-01,SKU01172,WH004,receipt,193,PO_INIT_WH004,Initial stock-up
MOV00000689,2026-04-01,SKU01173,WH001,receipt,140,PO_INIT_WH001,Initial stock-up
MOV00000690,2026-04-01,SKU01173,WH002,receipt,136,PO_INIT_WH002,Initial stock-up
MOV00000691,2026-04-01,SKU01173,WH003,receipt,152,PO_INIT_WH003,Initial stock-up
MOV00000692,2026-04-01,SKU01173,WH004,receipt,195,PO_INIT_WH004,Initial stock-up
MOV00000693,2026-04-01,SKU01174,WH001,receipt,199,PO_INIT_WH001,Initial stock-up
MOV00000694,2026-04-01,SKU01174,WH002,receipt,116,PO_INIT_WH002,Initial stock-up
MOV00000695,2026-04-01,SKU01174,WH003,receipt,90,PO_INIT_WH003,Initial stock-up
MOV00000696,2026-04-01,SKU01174,WH004,receipt,117,PO_INIT_WH004,Initial stock-up
MOV00000697,2026-04-01,SKU01175,WH001,receipt,147,PO_INIT_WH001,Initial stock-up
MOV00000698,2026-04-01,SKU01175,WH002,receipt,175,PO_INIT_WH002,Initial stock-up
MOV00000699,2026-04-01,SKU01175,WH003,receipt,139,PO_INIT_WH003,Initial stock-up
MOV00000700,2026-04-01,SKU01175,WH004,receipt,97,PO_INIT_WH004,Initial stock-up
MOV00000701,2026-04-01,SKU01176,WH001,receipt,160,PO_INIT_WH001,Initial stock-up
MOV00000702,2026-04-01,SKU01176,WH002,receipt,151,PO_INIT_WH002,Initial stock-up
MOV00000703,2026-04-01,SKU01176,WH003,receipt,181,PO_INIT_WH003,Initial stock-up
MOV00000704,2026-04-01,SKU01176,WH004,receipt,73,PO_INIT_WH004,Initial stock-up
MOV00000705,2026-04-01,SKU01177,WH001,receipt,193,PO_INIT_WH001,Initial stock-up
MOV00000706,2026-04-01,SKU01177,WH002,receipt,181,PO_INIT_WH002,Initial stock-up
MOV00000707,2026-04-01,SKU01177,WH003,receipt,82,PO_INIT_WH003,Initial stock-up
MOV00000708,2026-04-01,SKU01177,WH004,receipt,53,PO_INIT_WH004,Initial stock-up
MOV00000709,2026-04-01,SKU01178,WH001,receipt,139,PO_INIT_WH001,Initial stock-up
MOV00000710,2026-04-01,SKU01178,WH002,receipt,95,PO_INIT_WH002,Initial stock-up
MOV00000711,2026-04-01,SKU01178,WH003,receipt,111,PO_INIT_WH003,Initial stock-up
MOV00000712,2026-04-01,SKU01178,WH004,receipt,64,PO_INIT_WH004,Initial stock-up
MOV00000713,2026-04-01,SKU01179,WH001,receipt,51,PO_INIT_WH001,Initial stock-up
MOV00000714,2026-04-01,SKU01179,WH002,receipt,107,PO_INIT_WH002,Initial stock-up
MOV00000715,2026-04-01,SKU01179,WH003,receipt,118,PO_INIT_WH003,Initial stock-up
MOV00000716,2026-04-01,SKU01179,WH004,receipt,96,PO_INIT_WH004,Initial stock-up
MOV00000717,2026-04-01,SKU01180,WH001,receipt,65,PO_INIT_WH001,Initial stock-up
MOV00000718,2026-04-01,SKU01180,WH002,receipt,70,PO_INIT_WH002,Initial stock-up
MOV00000719,2026-04-01,SKU01180,WH003,receipt,80,PO_INIT_WH003,Initial stock-up
MOV00000720,2026-04-01,SKU01180,WH004,receipt,74,PO_INIT_WH004,Initial stock-up
MOV00000721,2026-04-01,SKU01181,WH001,receipt,197,PO_INIT_WH001,Initial stock-up
MOV00000722,2026-04-01,SKU01181,WH002,receipt,189,PO_INIT_WH002,Initial stock-up
MOV00000723,2026-04-01,SKU01181,WH003,receipt,96,PO_INIT_WH003,Initial stock-up
MOV00000724,2026-04-01,SKU01181,WH004,receipt,181,PO_INIT_WH004,Initial stock-up
MOV00000725,2026-04-01,SKU01182,WH001,receipt,84,PO_INIT_WH001,Initial stock-up
MOV00000726,2026-04-01,SKU01182,WH002,receipt,79,PO_INIT_WH002,Initial stock-up
MOV00000727,2026-04-01,SKU01182,WH003,receipt,127,PO_INIT_WH003,Initial stock-up
MOV00000728,2026-04-01,SKU01182,WH004,receipt,164,PO_INIT_WH004,Initial stock-up
MOV00000729,2026-04-01,SKU01183,WH001,receipt,128,PO_INIT_WH001,Initial stock-up
MOV00000730,2026-04-01,SKU01183,WH002,receipt,95,PO_INIT_WH002,Initial stock-up
MOV00000731,2026-04-01,SKU01183,WH003,receipt,104,PO_INIT_WH003,Initial stock-up
MOV00000732,2026-04-01,SKU01183,WH004,receipt,71,PO_INIT_WH004,Initial stock-up
MOV00000733,2026-04-01,SKU01184,WH001,receipt,95,PO_INIT_WH001,Initial stock-up
MOV00000734,2026-04-01,SKU01184,WH002,receipt,89,PO_INIT_WH002,Initial stock-up
MOV00000735,2026-04-01,SKU01184,WH003,receipt,83,PO_INIT_WH003,Initial stock-up
MOV00000736,2026-04-01,SKU01184,WH004,receipt,124,PO_INIT_WH004,Initial stock-up
MOV00000737,2026-04-01,SKU01185,WH001,receipt,51,PO_INIT_WH001,Initial stock-up
MOV00000738,2026-04-01,SKU01185,WH002,receipt,150,PO_INIT_WH002,Initial stock-up
MOV00000739,2026-04-01,SKU01185,WH003,receipt,111,PO_INIT_WH003,Initial stock-up
MOV00000740,2026-04-01,SKU01185,WH004,receipt,122,PO_INIT_WH004,Initial stock-up
MOV00000741,2026-04-01,SKU01186,WH001,receipt,135,PO_INIT_WH001,Initial stock-up
MOV00000742,2026-04-01,SKU01186,WH002,receipt,60,PO_INIT_WH002,Initial stock-up
MOV00000743,2026-04-01,SKU01186,WH003,receipt,184,PO_INIT_WH003,Initial stock-up
MOV00000744,2026-04-01,SKU01186,WH004,receipt,67,PO_INIT_WH004,Initial stock-up
MOV00000745,2026-04-01,SKU01187,WH001,receipt,94,PO_INIT_WH001,Initial stock-up
MOV00000746,2026-04-01,SKU01187,WH002,receipt,163,PO_INIT_WH002,Initial stock-up
MOV00000747,2026-04-01,SKU01187,WH003,receipt,153,PO_INIT_WH003,Initial stock-up
MOV00000748,2026-04-01,SKU01187,WH004,receipt,130,PO_INIT_WH004,Initial stock-up
MOV00000749,2026-04-01,SKU01188,WH001,receipt,87,PO_INIT_WH001,Initial stock-up
MOV00000750,2026-04-01,SKU01188,WH002,receipt,195,PO_INIT_WH002,Initial stock-up
MOV00000751,2026-04-01,SKU01188,WH003,receipt,150,PO_INIT_WH003,Initial stock-up
MOV00000752,2026-04-01,SKU01188,WH004,receipt,173,PO_INIT_WH004,Initial stock-up
MOV00000753,2026-04-01,SKU01189,WH001,receipt,182,PO_INIT_WH001,Initial stock-up
MOV00000754,2026-04-01,SKU01189,WH002,receipt,91,PO_INIT_WH002,Initial stock-up
MOV00000755,2026-04-01,SKU01189,WH003,receipt,148,PO_INIT_WH003,Initial stock-up
MOV00000756,2026-04-01,SKU01189,WH004,receipt,70,PO_INIT_WH004,Initial stock-up
MOV00000757,2026-04-01,SKU01190,WH001,receipt,173,PO_INIT_WH001,Initial stock-up
MOV00000758,2026-04-01,SKU01190,WH002,receipt,91,PO_INIT_WH002,Initial stock-up
MOV00000759,2026-04-01,SKU01190,WH003,receipt,185,PO_INIT_WH003,Initial stock-up
MOV00000760,2026-04-01,SKU01190,WH004,receipt,81,PO_INIT_WH004,Initial stock-up
MOV00000761,2026-04-01,SKU01191,WH001,receipt,167,PO_INIT_WH001,Initial stock-up
MOV00000762,2026-04-01,SKU01191,WH002,receipt,79,PO_INIT_WH002,Initial stock-up
MOV00000763,2026-04-01,SKU01191,WH003,receipt,142,PO_INIT_WH003,Initial stock-up
MOV00000764,2026-04-01,SKU01191,WH004,receipt,168,PO_INIT_WH004,Initial stock-up
MOV00000765,2026-04-01,SKU01192,WH001,receipt,74,PO_INIT_WH001,Initial stock-up
MOV00000766,2026-04-01,SKU01192,WH002,receipt,120,PO_INIT_WH002,Initial stock-up
MOV00000767,2026-04-01,SKU01192,WH003,receipt,189,PO_INIT_WH003,Initial stock-up
MOV00000768,2026-04-01,SKU01192,WH004,receipt,115,PO_INIT_WH004,Initial stock-up
MOV00000769,2026-04-01,SKU01193,WH001,receipt,152,PO_INIT_WH001,Initial stock-up
MOV00000770,2026-04-01,SKU01193,WH002,receipt,80,PO_INIT_WH002,Initial stock-up
MOV00000771,2026-04-01,SKU01193,WH003,receipt,53,PO_INIT_WH003,Initial stock-up
MOV00000772,2026-04-01,SKU01193,WH004,receipt,129,PO_INIT_WH004,Initial stock-up
MOV00000773,2026-04-01,SKU01194,WH001,receipt,174,PO_INIT_WH001,Initial stock-up
MOV00000774,2026-04-01,SKU01194,WH002,receipt,124,PO_INIT_WH002,Initial stock-up
MOV00000775,2026-04-01,SKU01194,WH003,receipt,159,PO_INIT_WH003,Initial stock-up
MOV00000776,2026-04-01,SKU01194,WH004,receipt,99,PO_INIT_WH004,Initial stock-up
MOV00000777,2026-04-01,SKU01195,WH001,receipt,195,PO_INIT_WH001,Initial stock-up
MOV00000778,2026-04-01,SKU01195,WH002,receipt,188,PO_INIT_WH002,Initial stock-up
MOV00000779,2026-04-01,SKU01195,WH003,receipt,96,PO_INIT_WH003,Initial stock-up
MOV00000780,2026-04-01,SKU01195,WH004,receipt,54,PO_INIT_WH004,Initial stock-up
MOV00000781,2026-04-01,SKU01196,WH001,receipt,147,PO_INIT_WH001,Initial stock-up
MOV00000782,2026-04-01,SKU01196,WH002,receipt,182,PO_INIT_WH002,Initial stock-up
MOV00000783,2026-04-01,SKU01196,WH003,receipt,131,PO_INIT_WH003,Initial stock-up
MOV00000784,2026-04-01,SKU01196,WH004,receipt,190,PO_INIT_WH004,Initial stock-up
MOV00000785,2026-04-01,SKU01197,WH001,receipt,100,PO_INIT_WH001,Initial stock-up
MOV00000786,2026-04-01,SKU01197,WH002,receipt,109,PO_INIT_WH002,Initial stock-up
MOV00000787,2026-04-01,SKU01197,WH003,receipt,92,PO_INIT_WH003,Initial stock-up
MOV00000788,2026-04-01,SKU01197,WH004,receipt,65,PO_INIT_WH004,Initial stock-up
MOV00000789,2026-04-01,SKU01198,WH001,receipt,67,PO_INIT_WH001,Initial stock-up
MOV00000790,2026-04-01,SKU01198,WH002,receipt,61,PO_INIT_WH002,Initial stock-up
MOV00000791,2026-04-01,SKU01198,WH003,receipt,108,PO_INIT_WH003,Initial stock-up
MOV00000792,2026-04-01,SKU01198,WH004,receipt,60,PO_INIT_WH004,Initial stock-up
MOV00000793,2026-04-01,SKU01199,WH001,receipt,153,PO_INIT_WH001,Initial stock-up
MOV00000794,2026-04-01,SKU01199,WH002,receipt,102,PO_INIT_WH002,Initial stock-up
MOV00000795,2026-04-01,SKU01199,WH003,receipt,105,PO_INIT_WH003,Initial stock-up
MOV00000796,2026-04-01,SKU01199,WH004,receipt,74,PO_INIT_WH004,Initial stock-up
MOV00000797,2026-04-01,SKU01200,WH001,receipt,193,PO_INIT_WH001,Initial stock-up
MOV00000798,2026-04-01,SKU01200,WH002,receipt,82,PO_INIT_WH002,Initial stock-up
MOV00000799,2026-04-01,SKU01200,WH003,receipt,98,PO_INIT_WH003,Initial stock-up
MOV00000800,2026-04-01,SKU01200,WH004,receipt,182,PO_INIT_WH004,Initial stock-up
MOV00000801,2026-04-01,SKU01201,WH001,receipt,81,PO_INIT_WH001,Initial stock-up
MOV00000802,2026-04-01,SKU01201,WH002,receipt,122,PO_INIT_WH002,Initial stock-up
MOV00000803,2026-04-01,SKU01201,WH003,receipt,153,PO_INIT_WH003,Initial stock-up
MOV00000804,2026-04-01,SKU01201,WH004,receipt,175,PO_INIT_WH004,Initial stock-up
MOV00000805,2026-04-01,SKU01202,WH001,receipt,134,PO_INIT_WH001,Initial stock-up
MOV00000806,2026-04-01,SKU01202,WH002,receipt,92,PO_INIT_WH002,Initial stock-up
MOV00000807,2026-04-01,SKU01202,WH003,receipt,164,PO_INIT_WH003,Initial stock-up
MOV00000808,2026-04-01,SKU01202,WH004,receipt,101,PO_INIT_WH004,Initial stock-up
MOV00000809,2026-04-01,SKU01203,WH001,receipt,137,PO_INIT_WH001,Initial stock-up
MOV00000810,2026-04-01,SKU01203,WH002,receipt,131,PO_INIT_WH002,Initial stock-up
MOV00000811,2026-04-01,SKU01203,WH003,receipt,113,PO_INIT_WH003,Initial stock-up
MOV00000812,2026-04-01,SKU01203,WH004,receipt,162,PO_INIT_WH004,Initial stock-up
MOV00000813,2026-04-01,SKU01204,WH001,receipt,82,PO_INIT_WH001,Initial stock-up
MOV00000814,2026-04-01,SKU01204,WH002,receipt,121,PO_INIT_WH002,Initial stock-up
MOV00000815,2026-04-01,SKU01204,WH003,receipt,133,PO_INIT_WH003,Initial stock-up
MOV00000816,2026-04-01,SKU01204,WH004,receipt,77,PO_INIT_WH004,Initial stock-up
MOV00000817,2026-04-01,SKU01205,WH001,receipt,114,PO_INIT_WH001,Initial stock-up
MOV00000818,2026-04-01,SKU01205,WH002,receipt,189,PO_INIT_WH002,Initial stock-up
MOV00000819,2026-04-01,SKU01205,WH003,receipt,130,PO_INIT_WH003,Initial stock-up
MOV00000820,2026-04-01,SKU01205,WH004,receipt,181,PO_INIT_WH004,Initial stock-up
MOV00000821,2026-04-01,SKU01206,WH001,receipt,198,PO_INIT_WH001,Initial stock-up
MOV00000822,2026-04-01,SKU01206,WH002,receipt,177,PO_INIT_WH002,Initial stock-up
MOV00000823,2026-04-01,SKU01206,WH003,receipt,78,PO_INIT_WH003,Initial stock-up
MOV00000824,2026-04-01,SKU01206,WH004,receipt,119,PO_INIT_WH004,Initial stock-up
MOV00000825,2026-04-01,SKU01207,WH001,receipt,134,PO_INIT_WH001,Initial stock-up
MOV00000826,2026-04-01,SKU01207,WH002,receipt,188,PO_INIT_WH002,Initial stock-up
MOV00000827,2026-04-01,SKU01207,WH003,receipt,197,PO_INIT_WH003,Initial stock-up
MOV00000828,2026-04-01,SKU01207,WH004,receipt,159,PO_INIT_WH004,Initial stock-up
MOV00000829,2026-04-01,SKU01208,WH001,receipt,78,PO_INIT_WH001,Initial stock-up
MOV00000830,2026-04-01,SKU01208,WH002,receipt,195,PO_INIT_WH002,Initial stock-up
MOV00000831,2026-04-01,SKU01208,WH003,receipt,57,PO_INIT_WH003,Initial stock-up
MOV00000832,2026-04-01,SKU01208,WH004,receipt,76,PO_INIT_WH004,Initial stock-up
MOV00000833,2026-04-01,SKU01209,WH001,receipt,64,PO_INIT_WH001,Initial stock-up
MOV00000834,2026-04-01,SKU01209,WH002,receipt,195,PO_INIT_WH002,Initial stock-up
MOV00000835,2026-04-01,SKU01209,WH003,receipt,160,PO_INIT_WH003,Initial stock-up
MOV00000836,2026-04-01,SKU01209,WH004,receipt,81,PO_INIT_WH004,Initial stock-up
MOV00000837,2026-04-01,SKU01210,WH001,receipt,152,PO_INIT_WH001,Initial stock-up
MOV00000838,2026-04-01,SKU01210,WH002,receipt,125,PO_INIT_WH002,Initial stock-up
MOV00000839,2026-04-01,SKU01210,WH003,receipt,196,PO_INIT_WH003,Initial stock-up
MOV00000840,2026-04-01,SKU01210,WH004,receipt,54,PO_INIT_WH004,Initial stock-up
MOV00000841,2026-04-01,SKU01211,WH001,receipt,87,PO_INIT_WH001,Initial stock-up
MOV00000842,2026-04-01,SKU01211,WH002,receipt,81,PO_INIT_WH002,Initial stock-up
MOV00000843,2026-04-01,SKU01211,WH003,receipt,53,PO_INIT_WH003,Initial stock-up
MOV00000844,2026-04-01,SKU01211,WH004,receipt,169,PO_INIT_WH004,Initial stock-up
MOV00000845,2026-04-01,SKU01212,WH001,receipt,153,PO_INIT_WH001,Initial stock-up
MOV00000846,2026-04-01,SKU01212,WH002,receipt,184,PO_INIT_WH002,Initial stock-up
MOV00000847,2026-04-01,SKU01212,WH003,receipt,126,PO_INIT_WH003,Initial stock-up
MOV00000848,2026-04-01,SKU01212,WH004,receipt,183,PO_INIT_WH004,Initial stock-up
MOV00000849,2026-04-01,SKU01213,WH001,receipt,163,PO_INIT_WH001,Initial stock-up
MOV00000850,2026-04-01,SKU01213,WH002,receipt,172,PO_INIT_WH002,Initial stock-up
MOV00000851,2026-04-01,SKU01213,WH003,receipt,100,PO_INIT_WH003,Initial stock-up
MOV00000852,2026-04-01,SKU01213,WH004,receipt,89,PO_INIT_WH004,Initial stock-up
